BarCode;MATERIAL
2100011040892;1283832
4600721003524;1033906
2307644000000;2005055
4015400197546;1038743
5907609315335;1089336
4606284002912;1269233
54881008020;1000800
4605922323495;1281751
4601132392344;1280913
4601135605809;1093385
4600823582026;1170656
8591022113301;1181245
5902704997677;1053254
4600605015636;1016089
5902704002890;1262202
2100011042346;1285069
3600521684122;1126592
2365097000000;2010823
4607051159228;1230110
4600266008060;1190895
3014260223007;1003569
4607044600768;1036608
2369384000000;1262116
4670009101648;1287599
4607072010515;1287975
8004260234030;1156114
4030969845745;1264813
5702015866224;1285340
4600702084580;1175868
8717644165898;1069699
4607168072939;1269543
4821237771039;1192424
4670001495578;1264545
4690219125296;1269786
54881009546;1041412
8719202015942;1271630
3245990987611;1045843
8719202240900;1285911
4607007314169;1266810
4770190094214;1271295
3600522234272;1227454
4607141339837;1286270
8001040092989;1006334
4605463005874;1285688
4601751003089;1098244
9001414741351;1148304
4605246012860;1288494
2307057000000;1045852
2357824000000;1141797
5010496003589;1274242
2491358000000;2013974
8690506025090;1000039
2305296000000;2003844
2305907000000;2004297
4602009028014;1227494
4670024800137;1287932
2100011042971;1285131
9772073823008;1008474
4610003250096;1155142
8718158754158;1285895
46115409;1242661
4680007202902;1282773
5903407026060;1046018
4690228028960;1268889
4650001780126;1198812
5010993362196;1285293
4607131428107;1267043
4601263000187;1034909
4015100185102;1040704
4607065376024;1268974
6911400350678;1286787
2307601000000;2005022
8718158118066;1208295
4607089270513;1275142
2100010898906;1209076
3700015801131;1135785
5201360521210;1166995
4602248010504;1280028
4605627003241;1031806
2490830000000;2004019
3838824056524;1076364
4600597165302;1251041
4015400107774;1034181
6904166581073;1287243
2100010912022;2010254
2100010777607;1155530
9001414318713;1281645
4606284012676;1268856
4607107850253;1024257
7322540595116;1268355
2490880000000;2013197
3600541448148;1215034
8300081752006;1265191
4005900338549;1270172
2370557000000;2013015
4623720806705;1245748
4606791000180;1097056
3574660639643;1234290
5902704996113;1020776
4607050693389;1259650
2371769000000;1276266
4600823093010;1021403
4605463001296;1125907
2366637000000;1242274
3600541609549;1259219
2372349000000;1281225
9771562198009;1042659
6990145110020;1265670
2354904000000;2006962
4012982047429;1219015
4607132621910;1257987
2490593000000;2010137
4630000590247;1227384
4603209000466;1103549
4607062672280;1257780
2369435000000;1262594
4607161627242;1139624
5410076893423;1206360
4602701001674;1031102
4680018084269;1272891
4607072719074;1283316
4603341000430;1281883
5000174211931;1036679
4600493811006;1109124
2321910000000;2006736
7808726903611;1265769
7310790088731;1034160
6927064530493;1287102
4605033244986;1123317
4607174436435;1282551
4750605130874;1282946
4680007205569;1282443
4680007204012;1282747
4607174434554;1282905
2009800136658;1287427
7804320368115;1177950
7622210066473;1212916
6988600110043;1272360
8722700153498;1006416
7613035472310;1267021
2100010696083;1136536
2100010977656;1239075
4606720008652;1285218
4601132823770;1000117
4770190084024;1252009
4600689601824;1039514
4607016312309;1021323
3250390801078;1099904
8591177037286;1224703
8412276321123;1187599
5903407228044;1288347
2372766000000;1285771
4601787006610;1239694
4750605130942;1282983
4600528348972;1229613
2200002491778;1157486
8032621988223;1225707
4600697010335;1257245
4600721011598;1221221
2370763000000;2013018
4607033823000;1229394
4601201052964;1268280
8712566283002;1183253
4751026830091;1288023
2009800136405;1287402
4891212300035;1276851
2100011047082;1288249
2302817000000;1013133
2237553667833;1253335
2304553000000;2006550
41030813;1054465
4630003483317;1281062
5901711001865;1286443
4650061340513;1245657
 ;2012611
2371416000000;1273867
2370814000000;1270230
4607124141884;1263829
4607805950378;1215124
8308583380222;1029338
5902704999589;1052355
4607070520801;1115822
4260369662264;1277380
3295890162618;1252768
4850011200519;1283240
8711295901768;1283924
4640010207110;1257718
8008820151706;1283053
4015400880981;1268557
1080000016842;1211666
2373013000000;1288145
4660014250134;1275783
46065780;1031317
4008576010467;1172063
 ;2009211
8594002373702;1200297
5055539120847;1273700
46186447;1279039
8710103607236;1275133
4005900184047;1007672
4601201054906;1273875
8001860256332;1280132
4602112212355;1280635
4601780010102;1161598
26102883334;1137515
8001090544667;1286611
4810344038142;1285520
4044782301050;1269009
4607121829990;1256532
2367758000000;2011928
5907471430846;1181365
4810213004773;1131185
6900000084380;1288275
9000100420457;1023069
4630016231479;1278382
4640015611509;1284839
2490280000000;2012262
9062300125013;1201379
4600495533777;1283004
2352820000000;1028159
8000500258767;1284535
8887290101035;1016718
2369870000000;2012735
43168179447;1100608
2371068000000;1270856
6944944000273;1129703
8300497141180;1138826
4008102003796;1008651
4607084411461;1103470
4850009606217;1260447
2100010998347;1246723
4607001777083;1272092
4670001499897;1278670
5902443990489;1275163
26102883341;1137513
4607163090112;1026426
7610859153043;1268403
4607006650572;1214188
4607129760738;1277430
4606905000884;1142088
4601201019011;1201569
4607092441955;1211878
2358806000000;1150535
4605627008345;1261075
4601471000566;1197680
 ;2009263
4603427002303;1109083
8809383001442;1261026
2367452000000;2011799
3850104008054;1034141
4680007200212;1282732
2303526000000;1018944
4606338000420;1269293
2009800135996;1287362
4770149203124;1002740
8690734354986;1232271
5902704003118;1211693
2364257000000;2010304
4006581020396;1279129
5904134203267;1284439
4008576003667;1064827
2322233000000;2006791
2100010026545;2006848
2490129000000;2007116
4000607854705;1007368
4606284004404;1270191
2371165000000;1271249
4600605021750;1243193
6934626091750;1287460
4607972581832;1285753
8300205004295;1225736
2491101000000;2013628
4607031240731;1266590
4607003611651;1254504
8719202274486;1286169
4607004892349;1273772
2100000703005;1050092
4640021474730;1284961
4860003231025;1240995
4600689602326;1152156
8000500160466;1232045
4690228026898;1257373
2490363000000;2012350
4607167172937;1266015
2372417000000;1281723
7930061180171;1276418
2372165000000;2013437
8699389506726;1272175
4630003660183;1220128
2100010899033;1209165
4606284012089;1242386
4600657405058;1111168
2490734000000;2012980
4605246010040;1245463
4607132621965;1257979
8591022381236;1275693
4601751015662;1275222
8002815404525;1232739
2367558000000;1247712
4600439926993;1277432
4680000238014;1262666
4770491213758;1042674
2368809000000;1256635
4606533002298;1139859
8802796111258;1103347
4620001321704;1280203
4750007847981;1172035
3031449639596;1170375
5903407108766;1279871
4010439210044;1019385
4607011761843;1102215
8436024290042;1058419
5902256004755;1215410
8011780092323;1042106
8016706001076;1169822
2491254000000;2013868
4810168025793;1235612
3500610024009;1085532
4005808369553;1140203
2100011040854;1283842
2364019000000;1212567
2490859000000;2009415
4600754502797;1176161
5900084004138;1101674
2100011041776;1285012
6221155023605;1267545
4607015936353;1278451
4690590088364;1286869
3501170916421;1248359
2367478000000;1247200
8712561495295;1266124
3600541278370;1232909
3543534331808;1275999
8000000417961;1160114
4680002477190;1279236
6915091510397;1272311
4690361056400;1277972
4630011453944;1262201
4606842003924;1251952
2490969000000;2013496
4603146003988;1013439
4810226073186;1278157
4640010203631;1247226
4604248014117;1259024
2309276000000;1088247
2322621000000;2006833
2100010735607;1145188
4607021750264;1257306
4600528348408;1207857
4015001000658;1239860
5900034000319;1240746
2100011039100;1281910
2009800136252;1287388
4607130640470;1189475
4750605300505;1257875
9771680586009;1254251
2371307000000;1272740
8001810903507;1008276
2100011010567;1252189
4601339000547;1048744
3600540497543;1058457
4680320001220;1275255
3031449510222;1024946
4680007214288;1282337
4607174433823;1282536
5902704991477;1276176
7858797254525;1242133
2100011042360;1285071
6905415628204;1285511
4607003125196;1281374
4690388057022;1268341
5060173375041;1255717
5900942341641;1152663
4600104008283;1126318
4005900393661;1279193
5902704997912;1052797
3543534964365;1021869
2371084000000;1270919
4606842002361;1044731
2100010977533;1239062
2367689000000;1249013
4620006000970;1242041
4680320002135;1275961
8591022319109;1230587
5900516421151;1190154
5010049001970;1173290
4660001806580;1280247
8308583229637;1150775
2100011042995;1285133
8410388002107;1178685
4660013470519;1281827
7702018886401;1078381
6901008844198;1286366
4605035007183;1279347
2372602000000;1284661
4601296008136;1268226
4607123281314;1233310
6967647290130;1278644
2355102000000;1114614
2361255000000;1176392
4607051154063;1025722
9001414300831;1261214
4015400179634;1035297
4600209011164;1280350
4607398220094;1287003
2302486000000;1093748
4607053360073;1251268
3600541297913;1219058
8719202041477;1283920
4018873001709;1252231
4810898000114;1241735
4600712007265;1224400
8719202328004;1286088
9772541895001;1280997
5903355004790;1180167
2322703000000;2006846
4606284011884;1277678
4607065001636;1221540
4680007202360;1282466
8300205004530;1225738
4601372100914;1117605
4605226002188;1239031
5702015866378;1285331
7858797254518;1242132
4600697105406;1152502
2356247000000;1125418
4008576010375;1064653
8600947500292;1267002
4607078485034;1253128
2365740000000;1235463
2370527000000;1269593
4670004190050;1265406
3550142055934;1267154
4607065370664;1251072
8714100706510;1002022
7622210069399;1220093
4630007830667;1274693
4640018900280;1274502
2371832000000;2013344
2308895000000;2006589
4680019560526;1278682
2490351000000;2012297
5999046605292;1191285
4607004891373;1171836
5900020028518;1278005
8000070201132;1228974
4680018083842;1270159
4690479105410;1278945
5060255350089;1269001
4602441000081;1001867
4606993100015;1111069
4620002860080;1248634
4607151981941;1241867
40152240;1004775
4860001780464;1235794
4603934000748;1035027
4620015850252;1275990
5902704993501;1059859
2009800135323;1287295
4607056213857;1055486
4850002050116;1055984
6905414987630;1285436
4810213010170;1275489
8712561493703;1266132
5000277000838;1001033
4605922010043;1239648
4606779751301;1284021
5000281025346;1283237
5000204824179;1288666
4000410111729;1212982
2100010929594;2010491
4810014001568;1092746
4607044750371;1259169
4607162070801;1232128
7930061180140;1276732
8714793684058;1274404
5000281025360;1162430
8591022316962;1273955
2365635000000;1233488
4607174430716;1184042
2100011042711;1285105
42001997;1249371
4607174437050;1282276
4606088019635;1286752
4607001415725;1278146
4604248013967;1250953
5900084244701;1263555
4606272014217;1151860
5902704997370;1044621
4607170260232;1250333
4600925006482;1250831
2302435000000;2001143
8591022333471;1240906
4607134380747;1275544
4627124823832;1287781
3014260275143;1000903
4750605130935;1282954
5900084054102;1048780
4605331019309;1001949
7804320642277;1175782
4607011760938;1102071
4607052661409;1171940
4607004890178;1030701
2357080000000;1133922
1977684601009;1200300
4601132872822;1028529
4603767004531;1269813
4605169208838;1261383
4850009700649;1280115
4690361056448;1277976
8410300354871;1265883
4603883153281;1214667
5904134296139;1284271
4607017374092;1252447
8591022371466;1267252
80432403105;1179756
4015203134526;1004309
2305035000000;2004143
5900657510400;1232514
9771811809007;1082029
3018300000245;1196397
2490537000000;2010893
2361681000000;2009152
4607043162243;1192205
4606284003490;1043985
4605246011351;1262955
8002617966023;1265697
2361423000000;1177841
2490291000000;2010234
4008576107143;1064804
3574661069289;1196171
4650065521734;1266957
4610014314763;1287942
4690228032424;1284029
4750007898310;1273395
630996562949;1285362
2000077143585;1276617
2373113000000;1288668
4690502005564;1278226
8006393307339;1204183
2367049000000;2011656
2491411000000;2014059
80177609;1031379
4690590091623;1287073
4607038923040;1233948
4620009581247;1095410
4650065522205;1195830
4610016490403;1245513
2100011020467;1260729
2368310000000;1253054
4003160192604;1283484
4623721400575;1257130
7311311011511;1283788
2362324000000;2009390
2354346000000;1092740
4810168033460;1241464
2222628959722;1211840
4750605130072;1279480
4015100195514;1277094
4680023462359;1285720
4690471071928;1281737
5900511541403;1281433
8003325607253;1288620
4606144005381;1141900
4000415869908;1042516
4607070523765;1186900
8300491198951;1091252
4607174435025;1282620
6965159111677;1285597
8000500125731;1229140
4602248009720;1125406
4606088018171;1287062
4607127003721;1278814
5905710063152;1256148
2356692000000;1130084
2100010980243;1239906
5904134838322;1284500
2100010787361;1161478
4600209011126;1280348
8714793786356;1274422
4602112503606;1278395
4607121294170;1284636
4607174431355;1282563
4603014007735;1277337
4606207120174;1287082
4901301253422;1264339
4607002226269;1022120
54881008990;1000801
4015100193527;1277653
4607016282039;1153882
4606144002625;1104554
2000045220010;1187268
5060173370091;1255756
2368468000000;2012261
5449000223609;1275654
4005808675609;1216173
4607174436077;1282283
2362322000000;2009388
8591022341773;1273226
8410300354802;1030596
4242002723075;1273685
4602445001640;1252402
4603146000161;1251093
4601772000210;1120641
4680274028410;1287466
4690228019982;1259133
7702018400164;1270875
8714793785335;1274420
4690361056554;1277987
4000539320309;1250627
4620000430148;1137203
4690383004205;1286817
2355524000000;1119318
5013965892066;1200868
2302843000000;2000872
8300081066592;1260291
4690590095003;1286731
5903407228006;1279885
4605457005378;1042208
8591022343302;1254227
4606842004310;1275318
9002859063411;1281121
8300081752457;1265194
8591177080176;1279979
4612742720038;1080739
4606419014438;1279119
4607050690913;1220254
2363798000000;1210131
8591022337523;1257607
4660018660250;1255274
2366426000000;1241409
4607174432482;1235138
4822013139500;1211351
4005808923595;1237930
4612497002250;1045761
4810089303093;1237525
4607168121194;1187705
4600823123014;1009958
4600689601800;1039510
4631136235453;1283102
2491419000000;2008293
4607174433991;1282537
4630026900013;1277863
4607011288012;1195831
6411300169764;1277487
5903355009832;1200794
2371956000000;1278022
4601372102482;1064717
2369010000000;2012458
4610011050442;1268289
16229000653;1238932
8033100443738;1276096
4607065379810;1284635
4627094640231;1257056
4600452020944;1266424
5904134635549;1284337
2358885000000;1151699
4607168072717;1279208
4015001002966;1250302
7613035000513;1255709
4627104420112;1262162
2353562000000;1088978
4750605831016;1167832
8711295236136;1285877
5900657210409;1058374
4650055697166;1254090
4607064325580;1009995
2371251000000;2013109
3543534964396;1052850
4600699501596;1032998
4607175854412;1204110
2372980000000;1288056
4604075030618;1241041
4750025890501;1283007
4606453045344;1280466
4607009861029;1056247
4005808299638;1007701
2100010912138;2010259
4602358003472;1255620
2491056000000;2013591
8806325615620;1261017
8714100921616;1281080
7614500010310;1031358
4030969842683;1264768
8033604843799;1226027
4607114691481;1265840
4607191741222;1249064
4015000607797;1251192
8591022340707;1259123
4014303101018;1287486
5903355000792;1041919
7791728000122;1104198
4620004250261;1251235
2491417000000;2009761
2100010026941;2006871
2100010747921;1148692
2100011046733;1288105
4690590083543;1286847
4607061253633;1280179
2302616000000;1013060
2369355000000;1261908
2363799000000;1210132
4607166903662;1221343
4607011140013;1025139
7468847169992;1041193
4605496013082;1210185
8717644089262;1003708
4607121294163;1284637
4607124652267;1259724
4607150086388;1109791
4640020590318;1283675
 ;2010642
8711295493171;1286181
4607041133948;1181388
7311310267445;1016432
5010994838591;1285664
8032621988100;1225689
4605463004051;1285692
8586015050343;1207486
8410310613517;1260411
5099873045855;1208917
5900288309022;1018518
4607037167421;1220721
4605209001511;1199488
6906148800134;1165485
8000000415318;1172561
4607025436515;1285764
4607021750189;1257303
4680007212741;1282686
4607029482211;1225864
2491277000000;2013891
4603934000779;1034610
2100010696069;1136534
2372641000000;1284754
4690228026157;1258697
2302582000000;2001069
4606134030287;1250406
3838471016636;1156752
2364132000000;2010169
5449000224385;1280365
2373070000000;1288631
4750001819717;1187240
2321675000000;2006725
2366563000000;1242066
3049614165641;1056115
3574661374000;1287966
4601727010936;1000372
4600935300112;1042921
4015400687894;1279745
 ;2013145
4607078480879;1042139
6934950103280;1267999
3600541367593;1275637
4680002476209;1234394
4600905002480;1022508
4690219125272;1269779
4607132821518;1035312
8000500258750;1284532
4607147136454;1274529
2364500000000;1218975
8001651336083;1283557
4607091482539;1248571
30041783;1045434
2365511000000;2011039
4891212102837;1276865
8719202308426;1286138
9002859063770;1281152
8809411187247;1281658
8300081223711;1251256
2490872000000;2013162
6901602893639;1285552
2490099000000;2011853
4600001958995;1265977
8719202352771;1286153
4600605020098;1174884
8032679440995;1234263
4760062101713;1278324
4601512005925;1203932
4606144003394;1003672
2371800000000;2013326
2365732000000;1235107
2362503000000;1195036
3574661163475;1250561
4606711701869;1174791
2100010986689;1241574
9772522499136;1287621
4660015960896;1250958
2372011000000;2013382
4602323004596;1010986
4650058305686;1283960
4604010005053;1268531
3574660226720;1060713
4607078486789;1042043
5996175232740;1221538
8410261271101;1086474
2309556000000;2006677
8719202110524;1283930
2369430000000;1262583
2367969000000;2011926
4620009355985;1272041
6936973090233;1268730
2356307000000;1125952
5060173370008;1255744
2365636000000;1233489
4607074063472;1252477
4610000410158;1210882
2305517000000;2004234
2100011008366;1250698
9772224051908;1240224
4601126221056;1050411
8000000622457;1279166
4607017373019;1028851
4600452020050;1265732
2307808000000;1073457
4005808319978;1119223
7610859114327;1268394
4607174439351;1282474
4680007205781;1282778
4640010205697;1254534
2490778000000;2013059
8711295946424;1206781
2302087000000;1003027
4605966011334;1081767
5902704003125;1211694
8809193043625;1251077
4607099092358;1128137
4607024854143;1277935
2100010863645;1196343
4600625308206;1006664
4811473022057;1237500
4607174432383;1235132
4740056011297;1128501
5900034224883;1275173
5707672982515;1259083
4627082808353;1259285
8714100714997;1286235
2005375120016;1288393
2368071000000;2012085
2369998000000;1266035
5908241714326;1288231
2228794645629;1152847
5903407029641;1279822
5054563011190;1269163
4034668366891;1283821
2490624000000;2012801
7702018877591;1078764
5902704131651;1264151
4690590084892;1286864
4607040318636;1177859
4610007435765;1232381
4610000750896;1285869
3031449510611;1056820
887961365573;1285305
8711295590900;1258598
4600104031007;1267033
2369554000000;1263254
4606711702446;1163719
4606453044989;1280482
4690502004758;1270539
8300497406043;1032248
8000300337693;1288148
4013900976418;1258301
5996175231408;1003670
6915091510632;1272321
5200103280452;1273543
6900544249849;1285444
5000159373159;1005415
4660013570127;1256897
4607075793712;1268016
4660011275451;1281554
7942361012540;1257255
4605463003184;1228222
8717644641545;1112101
4606842003696;1225272
6901605519079;1275772
2100010985453;2011459
4690381576162;1271049
2372352000000;1281228
4607026340118;1155315
2244303430852;1198336
8410302107697;1037158
2307885000000;1097918
4605246005237;1008664
2368874000000;1256830
4603014004901;1262749
6900000085271;1288443
4603566354332;1115704
6900000086902;1288253
2363832000000;2010074
4606779669101;1201445
4607042434945;1162368
4607037431041;1284608
4600104028687;1239207
2490480000000;2012368
4605561009910;1254206
8000500024065;1012606
2371098000000;1270948
7640150697960;1284102
4607179350590;1245158
3182550710046;1239424
4034668326444;1280020
8011780000915;1021560
8437013276832;1269250
8693495034425;1194654
5204932370360;1273880
8591022262191;1223395
5903355003946;1052856
8435055113627;1067739
4605319001470;1237409
4607131422976;1034291
4640018040436;1280533
4605093013669;1286258
4600446006534;1222934
4680007200243;1282424
4680019152776;1282728
4030969824337;1264815
4600765026107;1265276
2100010950789;1230832
4030969807262;1064359
8801056032517;1269104
4750605116267;1231767
5000174415698;1031677
6965553270048;1249214
2309288000000;1088292
4607075791299;1097731
4891212102318;1276978
4650069734192;1288171
4640016720019;1244829
4607161622315;1023049
4650061683108;1283169
4850002050031;1048945
2222453767851;1238404
4030969835043;1235801
4607015057430;1203684
4680007203565;1246583
4680002475851;1250928
2491112000000;2013640
4607041132637;1187973
5702015866033;1285332
2100010555595;1038865
5010373007709;1233621
2491030000000;2013554
4680007214127;1282367
4607174430235;1282566
9000100321587;1017279
2357307000000;2007534
4600728007808;1180838
4690228018565;1206066
4690590101896;1286741
2307038000000;1045612
4607145590029;1195453
4605246006500;1127021
4605966014007;1141029
8710908602757;1274482
4891212101762;1276861
2361117000000;1174586
2368051000000;1251303
4084500693845;1276538
2301619000000;2000854
4627124824204;1287795
4607088544196;1270331
2372899000000;2013988
5900288606541;1041332
4770349221102;1042391
4600605022955;1278724
8719202103526;1281300
4627094640361;1257058
5900657028042;1049301
5902704004047;1272274
4600702089837;1213272
4650068450529;1286605
2370391000000;2012919
2301331000000;2001047
3600522264675;1213124
4605504521011;1286430
8591022376775;1273266
2368056000000;1251308
8003753915050;1241396
5410306876516;1279115
9002859057618;1281154
4607196181788;1287847
4607065191672;1238323
8400050335084;1193093
4612732841996;1260425
4770237053815;1283153
4680036911929;1287549
2367350000000;2011733
4640018210372;1288033
4606088015149;1287042
4014400923070;1272554
2368448000000;1254029
4603566361330;1115705
4607016312149;1169534
4640027592933;1287852
4810168012434;1010488
5908259894744;1165343
8718158897473;1283903
4607811904457;1254883
5000174655032;1036456
8029363704112;1062480
2364337000000;1216943
4631136138501;1192256
3253920008398;1257667
8693048042310;1191059
4620016650721;1283723
7804452005414;1168936
4607123461198;1270829
4600935010882;1267929
7610859125927;1268387
2100011028128;1269793
4607001778226;1287631
4605246005565;1147183
4670323100693;1276220
2366395000000;1241112
4600338000190;1056097
8000755008469;1280146
3014260243531;1000904
4600712007791;1271695
8693048091707;1278579
3253922471008;1253969
5907609380937;1247684
4008576314589;1135647
4600735002193;1203201
4042045000856;1225781
4607041456788;1257160
80298328;1270492
5903407118239;1192487
9001890797996;1278851
4770179119549;1135256
4632963925807;1124293
4603283013369;1286723
2491255000000;2013869
3600540042996;1009149
8590481001013;1191091
3046920022569;1235829
4751026830015;1288014
4660014250196;1258111
4607811901791;1254850
4602441011124;1200213
4605664002788;1249788
8714100714041;1277905
4034668460292;1284832
4607017371114;1028835
5900617011930;1225522
3176481010740;1216590
4607076217736;1264320
5901738870024;1243283
4605142033723;1286539
4606993147294;1263212
4034668607369;1279848
4606088017648;1287060
4607001413097;1044512
4603552013588;1264192
4630007835167;1264369
8591022376904;1273276
4607004890024;1047754
4607096006464;1111292
5010549103600;1026294
4607174436107;1282914
2305970000000;2003529
8000000415332;1283608
5010994902155;1285273
2352656000000;1036560
2369813000000;2012714
2305776000000;2003744
3600541534841;1254664
5904134885203;1284461
4607072201975;1252240
2362635000000;2009587
8410300233954;1007028
4607146497600;1065850
4620015850030;1257331
8300081155760;1248587
4640010200388;1242367
2100010980441;1239941
4607021392570;1245127
4640012981186;1249554
5900627065572;1257852
4605496010203;1139730
4607056584438;1279455
6901735126529;1275784
4690502005489;1278227
7622210069412;1228184
4744183019003;1282816
2371716000000;2013312
4605209005113;1197939
4627091018088;1265945
5000174244823;1004247
4901329210056;1261037
5906927015613;1052676
4660006882404;1284924
8719202250442;1285958
5011026108033;1058644
4600935010172;1166512
6915068160020;1260281
4600104029844;1241657
4009900019088;1262861
5902256003062;1050607
8033120612275;1225672
2000077143554;1276626
4620016295366;1287623
4690538003145;1256537
4606207169333;1286808
4607065372026;1253150
4630006820492;1278328
4607056214045;1055481
5900511191950;1217713
4601201018809;1252817
5904134660749;1284353
8300497245451;1141964
4607075850361;1189067
2100010612168;1116682
2100011000025;1038021
2354074000000;1090898
5901067401838;1172893
2366745000000;1243083
5904134800671;1284221
4660000320216;1032893
4607042934728;1276029
4607121820492;1145844
4607138340105;1148577
4010439210037;1019382
4601240012288;1205904
8004690343128;1261244
4607016285092;1246535
5902704994263;1045586
4690361001660;1276931
6900201600273;1273600
4600001959039;1266023
3600522256335;1215414
4860107360119;1276457
6988600360011;1285545
7640150697984;1284098
4810268032349;1280403
4607039271928;1280906
2367289000000;2011714
4690228015441;1184347
7613032835460;1156933
4604248006877;1171654
5904134111746;1284373
4603406001143;1000797
5903722123338;1234216
4607001778127;1268007
8300497027163;1021693
7804452002208;1236130
4605246007187;1148724
8711295219030;1286196
4015600262983;1215187
5902704990876;1266278
4607003861056;1248494
8591022304914;1221687
5906812000458;1282191
2009800135828;1287345
4602991000012;1275888
4620012340015;1237183
746775329532;1285317
6900549482135;1285516
4607398211641;1286941
2321934000000;2006749
5011348017112;1261150
2000134321390;1272263
3112729057108;1278610
5902704992085;1260989
4607150088221;1161493
4690590088340;1286868
8018190073171;1283215
2368855000000;1256810
4607052661768;1198865
4601201018885;1200853
4607109560204;1284011
4607114690880;1227997
4603883111403;1236164
4605362006187;1125814
4008576502016;1064694
4690361056394;1277971
5901064774201;1283236
4607053223200;1284876
4008455412412;1266491
2320610000000;1102121
3574660482263;1168503
4607016284576;1204218
3600541335196;1232941
3336850610005;1256442
8711295714160;1285879
4620770380339;1273964
4680014031113;1287906
4650061340964;1269859
6911400341256;1286781
4607025398394;1038563
4620010490156;1286248
87157598;1090652
2490158000000;2012054
7702018085927;1189774
4630017481132;1268481
4601899001909;1102779
4607174578463;1240515
4607021550079;1251690
4630007835136;1264373
4607964860235;1278874
8000570283607;1000455
2371782000000;1276256
2100010026644;2006855
4600605017326;1034752
4600338007120;1258437
4630017725366;1288511
4606284002233;1041747
4602365000983;1156027
4034668228601;1279933
4606547000266;1047801
4690388050641;1250916
8591022376881;1273274
8008920641046;1244226
8714793085442;1274409
4601674035105;1273281
2372533000000;1283550
8000000624079;1284772
2100011043305;1285163
4813852003237;1276453
4600068009043;1009030
2100010898845;1209000
5900511011043;1285397
6901602563020;1285596
9771727629003;1055892
8714793188600;1274423
4744183019195;1282833
3014260227081;1149534
2372782000000;1285787
4001499013416;1026755
7930060932474;1287858
7322540581171;1180325
8424536924012;1254738
2355208000000;1116019
4607157730109;1002972
42240334;1253808
4627093331802;1280552
4602333000632;1002513
2368025000000;2012037
4607109842287;1233023
4650064283503;1265858
9001414218853;1281646
8033604843898;1226032
4627091016084;1262158
2372067000000;1110857
3492390001038;1101055
4607043162625;1221493
5900498008241;1268071
2490605000000;2010270
2200002491761;1157485
4607132823802;1253677
4690591008248;1285631
4601662003550;1261207
4607177741932;1156385
8005510001563;1095908
4610007350068;1247154
9062300105831;1084569
4607025393351;1005822
4604661000599;1252588
4607174436565;1282542
4606088018423;1287065
4602014004683;1126172
4601823005010;1257831
2369686000000;1264521
4680020480233;1287513
4680019152653;1282716
4607174432246;1282918
4607021096034;1275548
4607061253442;1276190
3426470019958;1277039
4810089319490;1278154
4630007833897;1271314
4811084001564;1243078
2889968000004;1190870
5000299609347;1280251
2009800135576;1287320
2369114000000;2012511
2307634000000;1062975
8801460003554;1259009
4610016197623;1286350
6901602815990;1285549
5902704999435;1052363
4602048004093;1249145
4630003060037;1203720
5906372275457;1181369
4891212030383;1250122
4607809512893;1281006
4750007689543;1044656
4607167172074;1144323
8714100704783;1275467
4600851009632;1203933
2353873000000;1090198
3332418001339;1215151
2491228000000;2013842
8412276447410;1187607
4034668710106;1279861
2490426000000;2012498
4084500940444;1270871
4607041134907;1225034
2100011042582;1285092
4600605022658;1271257
4627098960892;1286970
4601132997860;1126433
5905710063251;1256138
6911657930456;1147999
4607109403587;1199508
7702018085576;1183558
4008576105033;1064718
4602541000066;1111408
4607002228065;1257284
4660000324474;1281218
4607004890819;1082008
8308583230435;1032262
4640021476109;1284942
8595598807695;1286313
4606982002719;1017690
4602606011563;1276290
4640001716379;1286816
4607141588228;1149833
8711295091209;1230873
8412276175610;1272594
8591022357101;1279273
2307502000000;2004922
4606055969772;1254199
2302479000000;2001115
4750001950830;1284830
8719202098211;1281289
4601751016584;1279581
4640017350895;1278290
4606791000227;1049031
80741251;1037319
3700015801230;1135810
8300497245468;1141965
2490653000000;2012866
4670003630014;1131242
8710317004234;1037816
2305051000000;2004311
4607174579941;1262671
4601513012359;1279237
4895065029754;1286793
4600080322106;1065264
4030969808962;1060504
7622210365705;1250402
2491386000000;2014019
7804310546233;1163581
8300497254040;1215700
3574661190365;1249833
4601201052971;1268281
8000000425379;1283628
4627123170036;1280952
4810268025259;1262893
2363391000000;2009824
8591022317358;1228290
5201184807101;1242498
6934616216682;1287158
4607001415350;1200865
5907471441330;1082953
8412419000342;1116787
5011013525607;1011277
4640013230375;1273558
4602441011285;1186358
4771249813480;1047599
3031449635123;1053136
4008102003192;1095772
8000500167656;1250619
4894001509077;1287085
4605513009821;1239681
4610011050039;1269615
4607065284282;1268025
4620006840996;1265762
8000000424228;1283762
8000500009673;1010017
4631136126584;1117787
5900288023713;1018528
7702018020324;1200744
8000500247150;1225991
5010182990247;1033472
2371385000000;2013188
8591022319062;1230580
46000194;1279403
9002859085338;1281101
5902704003019;1260993
4600905003128;1061218
7622210207463;1239138
4602009397936;1278838
2358062000000;1144074
46181657;1283148
8410061016322;1222155
4607019830947;1239619
4680002475943;1288489
4607069982290;1127655
8591022371428;1275698
3035130202106;1016355
4603290003667;1238087
2305613000000;1048050
4600851011611;1249140
8600084001751;1238912
3035131118833;1230944
5903654000448;1117867
4607037437111;1221799
4683582529525;1285451
4620015850580;1280823
4606779741609;1258129
4606842003740;1259130
4601201019202;1258260
4600682483472;1270564
